label,repo_id,full_name,description,language,topics,stars,forks,open_issues,contributor_count,size_kb,is_fork,is_archived,last_commit_days_ago,repo_age_days,has_readme,readme_size_bytes,has_docker,has_requirements,has_tests_folder,has_ci_cd,root_file_count,issues_per_fork,log_stars,text_summary,summary_char_len,summary_approx_tok,llm_label,llm_confidence,llm_reasoning
template_boilerplate,1863329,laravel/laravel,"Laravel is a web application framework with expressive, elegant syntax. We’ve already laid the foundation for your next big idea — freeing you to create without sweating the small things.",Blade,"framework,laravel,php",84340,24744,32,397,11005,False,False,0,5467,True,3700,False,True,True,True,23,0.0013,11.3426,"Repository: laravel/laravel
Description: ""Laravel is a web application framework with expressive, elegant syntax. We’ve already laid the foundation for your next big idea — freeing you to create without sweating the small things.""
Language: Blade | Topics: framework,laravel,php
Stars: 84,340 | Forks: 24,744 | Contributors: 397
Size: 11,005 KB | Repo age: 5467 days | Last commit: 0 days ago
README: present (3,700 bytes)
Tests: test folder present
CI/CD: configured
Docker: absent
Dependencies: managed
Root file count: 23
Status: original",541,135,template_boilerplate,0.95,"This is the official Laravel starter repository, designed to be copied and used as a scaffold for new projects. It contains placeholder code, a basic structure, and is explicitly described as 'laying the foundation' for new ideas, making it a quintessential template/boilerplate rather than a production application."
senior,704737921,Bush2021/edge_installer,Use GitHub Actions to automatically get Microsoft Edge offline installation package,Python,,310,35,0,1,12197,False,False,0,956,True,12718,False,False,False,True,7,0.0,5.7398,"Repository: Bush2021/edge_installer
Description: ""Use GitHub Actions to automatically get Microsoft Edge offline installation package""
Language: Python | Topics: nan
Stars: 310 | Forks: 35 | Contributors: 1
Size: 12,197 KB | Repo age: 956 days | Last commit: 0 days ago
README: present (12,718 bytes)
Tests: no test folder
CI/CD: configured
Docker: absent
Dependencies: no dependency file
Root file count: 7
Status: original",424,106,senior,0.85,"The repository is well-organized with a clear purpose, uses GitHub Actions for CI/CD, and has a comprehensive README. Despite lacking tests and dependency files, the automation of Edge offline installer retrieval demonstrates production-ready practices and practical utility, typical of a senior engineer's work."
intern,1251691524,Pargusz/parguszv1,,Python,,0,0,0,0,35,False,False,0,0,True,5567,True,True,False,False,14,0.0,0.0,"Repository: Pargusz/parguszv1
Description: ""nan""
Language: Python | Topics: nan
Stars: 0 | Forks: 0 | Contributors: 0
Size: 35 KB | Repo age: 0 days | Last commit: 0 days ago
README: present (5,567 bytes)
Tests: no test folder
CI/CD: not configured
Docker: Dockerfile present
Dependencies: managed
Root file count: 14
Status: original",334,83,low_value,0.95,"The repository has 0 stars, 0 forks, 0 contributors, is only 35 KB in size, and was created 0 days ago with no tests, no CI/CD, and a vague description 'nan'. Despite having a Dockerfile and dependency management, the lack of any community engagement, testing, or meaningful documentation suggests it is either a very early-stage project or a low-effort repository with minimal engineering signal for recruiters."
senior,710526044,endurain-project/endurain,Endurain is a self-hosted fitness tracking service designed to give users full control over their data and hosting environment,Python,,1914,116,109,46,148172,False,False,0,944,True,4903,False,False,False,True,24,0.9397,7.5575,"Repository: endurain-project/endurain
Description: ""Endurain is a self-hosted fitness tracking service designed to give users full control over their data and hosting environment""
Language: Python | Topics: nan
Stars: 1,914 | Forks: 116 | Contributors: 46
Size: 148,172 KB | Repo age: 944 days | Last commit: 0 days ago
README: present (4,903 bytes)
Tests: no test folder
CI/CD: configured
Docker: absent
Dependencies: no dependency file
Root file count: 24
Status: original",474,118,senior,0.85,"The repository has a well-organized structure with 24 root files, CI/CD configured, and a large contributor base (46 contributors) indicating collaborative development. Despite lacking tests and dependency files, the active maintenance, detailed README, and production-ready description suggest senior-level engineering practices. The absence of tests and dependency management slightly lowers confidence, but the overall signals point to a mature project."
intern,1250634239,AngelitoSoto/Proyecto_Semestral,,JavaScript,,0,0,0,2,200,False,False,0,1,True,5785,False,False,False,True,7,0.0,0.0,"Repository: AngelitoSoto/Proyecto_Semestral
Description: ""nan""
Language: JavaScript | Topics: nan
Stars: 0 | Forks: 0 | Contributors: 2
Size: 200 KB | Repo age: 1 days | Last commit: 0 days ago
README: present (5,785 bytes)
Tests: no test folder
CI/CD: configured
Docker: absent
Dependencies: no dependency file
Root file count: 7
Status: original",347,86,junior,0.85,"The repository has a basic folder structure and CI/CD configured, but lacks tests, dependency management, and Docker, indicating early-stage development. With only 2 contributors and a 1-day age, it shows potential but not yet production-ready practices, typical of a junior developer's project."
junior,984172017,luticuzokz53/real_estate_leadbot_public,"A lightweight Python tool that scrapes FSBO listings from Zillow and emails daily lead reports using SendGrid. Designed for real estate agents and investors seeking a simple, automated way to generate fresh FSBO leads.",Python,"automation,fsbo,in-progress,lead-generation,needs-testing,python,real-estate,scraper,sendgrid,wip",12,2,0,2,536,False,False,0,377,True,5957,False,True,False,False,8,0.0,2.5649,"Repository: luticuzokz53/real_estate_leadbot_public
Description: ""A lightweight Python tool that scrapes FSBO listings from Zillow and emails daily lead reports using SendGrid. Designed for real estate agents and investors seeking a simple, automated way to generate fresh FSBO leads.""
Language: Python | Topics: automation,fsbo,in-progress,lead-generation,needs-testing,python,real-estate,scraper,sendgrid,wip
Stars: 12 | Forks: 2 | Contributors: 2
Size: 536 KB | Repo age: 377 days | Last commit: 0 days ago
README: present (5,957 bytes)
Tests: no test folder
CI/CD: not configured
Docker: absent
Dependencies: managed
Root file count: 8
Status: original",656,164,junior,0.85,"The repository has a basic folder structure and manages dependencies, but lacks tests, CI/CD, and Docker, indicating limited engineering maturity. The description and topics suggest it is a work-in-progress with a clear purpose, but the absence of testing and automation signals a junior-level approach. For a recruiter, this shows the author can build functional tools but has not yet adopted production-ready practices."
template_boilerplate,642917329,vercel/chatbot,"A full-featured, hackable Next.js AI chatbot built by Vercel",TypeScript,"ai,chatgpt,nextjs,react,redis,shadcn-ui,vercel",20390,6610,20,75,6203,False,False,9,1104,True,3575,False,True,True,True,28,0.003,9.9228,"Repository: vercel/chatbot
Description: ""A full-featured, hackable Next.js AI chatbot built by Vercel""
Language: TypeScript | Topics: ai,chatgpt,nextjs,react,redis,shadcn-ui,vercel
Stars: 20,390 | Forks: 6,610 | Contributors: 75
Size: 6,203 KB | Repo age: 1104 days | Last commit: 9 days ago
README: present (3,575 bytes)
Tests: test folder present
CI/CD: configured
Docker: absent
Dependencies: managed
Root file count: 28
Status: original",440,110,senior,0.95,"This repository is a well-structured, production-ready Next.js AI chatbot with comprehensive tests, CI/CD, and dependency management. With 75 contributors, 20k+ stars, and active maintenance, it demonstrates senior-level engineering practices and is a strong signal for a senior engineering role."
intern,1208802468,breverdbidder/everest-content,"Everest Capital content SSOT — markdown-first, Eleventy-rendered, Pages-deployed. Design tokens in design.md (Stitch schema).",Python,,0,0,4,2,194,False,False,0,45,True,3917,False,True,True,True,19,4.0,0.0,"Repository: breverdbidder/everest-content
Description: ""Everest Capital content SSOT — markdown-first, Eleventy-rendered, Pages-deployed. Design tokens in design.md (Stitch schema).""
Language: Python | Topics: nan
Stars: 0 | Forks: 0 | Contributors: 2
Size: 194 KB | Repo age: 45 days | Last commit: 0 days ago
README: present (3,917 bytes)
Tests: test folder present
CI/CD: configured
Docker: absent
Dependencies: managed
Root file count: 19
Status: original",459,114,senior,0.85,"The repository has a well-organized structure with a test folder, CI/CD configured, dependency management, and a detailed README. The description indicates a production-ready SSOT (single source of truth) system using modern tools like Eleventy and Stitch schema, reflecting senior-level engineering practices. Although small and new, the presence of tests, CI/CD, and clear documentation signals a mature approach suitable for production use."
intern,1220460616,KATO-BOON/stock-morning-line,,Python,,0,0,0,3,282,False,False,0,32,True,1264,False,True,False,True,9,0.0,0.0,"Repository: KATO-BOON/stock-morning-line
Description: ""nan""
Language: Python | Topics: nan
Stars: 0 | Forks: 0 | Contributors: 3
Size: 282 KB | Repo age: 32 days | Last commit: 0 days ago
README: present (1,264 bytes)
Tests: no test folder
CI/CD: configured
Docker: absent
Dependencies: managed
Root file count: 9
Status: original",330,82,junior,0.75,"The repository has a basic folder structure, dependency management, and CI/CD configured, indicating some engineering maturity. However, it lacks tests, has minimal documentation, and is a small project with only 3 contributors and 0 stars, suggesting it is not production-ready and likely a learning or early-stage project."
junior,1026262858,Classfied3D/llvm2scratch,LLVM IR to Scratch Compiler,Python,,21,2,0,2,1586,False,False,0,306,True,10416,False,True,False,False,7,0.0,3.091,"Repository: Classfied3D/llvm2scratch
Description: ""LLVM IR to Scratch Compiler""
Language: Python | Topics: nan
Stars: 21 | Forks: 2 | Contributors: 2
Size: 1,586 KB | Repo age: 306 days | Last commit: 0 days ago
README: present (10,416 bytes)
Tests: no test folder
CI/CD: not configured
Docker: absent
Dependencies: managed
Root file count: 7
Status: original",359,89,junior,0.85,"The repository has a clear purpose and basic structure with dependency management, but lacks tests, CI/CD, and Docker, indicating limited engineering maturity. The small team and low star count suggest it is functional but not production-ready, typical of a junior developer's project."
intern,1251699821,maxiseeh/campus-app-backend,,Python,,0,0,0,2,14,False,False,0,0,False,0,False,True,False,False,4,0.0,0.0,"Repository: maxiseeh/campus-app-backend
Description: ""nan""
Language: Python | Topics: nan
Stars: 0 | Forks: 0 | Contributors: 2
Size: 14 KB | Repo age: 0 days | Last commit: 0 days ago
README: missing
Tests: no test folder
CI/CD: not configured
Docker: absent
Dependencies: managed
Root file count: 4
Status: original",317,79,low_value,0.95,"The repository is only 14 KB, has no README, no tests, no CI/CD, and was created 0 days ago with only 2 contributors. It appears to be an initial or abandoned project with no engineering content or hiring signal."
senior,1029765858,generative-computing/mellea,Mellea is a library for writing generative programs.,Python,"agents,generative-ai,generative-computing,llms",434,118,212,48,13796,False,False,0,300,True,4674,False,True,True,True,26,1.7966,6.0753,"Repository: generative-computing/mellea
Description: ""Mellea is a library for writing generative programs.""
Language: Python | Topics: agents,generative-ai,generative-computing,llms
Stars: 434 | Forks: 118 | Contributors: 48
Size: 13,796 KB | Repo age: 300 days | Last commit: 0 days ago
README: present (4,674 bytes)
Tests: test folder present
CI/CD: configured
Docker: absent
Dependencies: managed
Root file count: 26
Status: original",436,109,senior,0.92,"The repository has a well-organized structure with 26 root files, a test folder, CI/CD configured, and dependency management, indicating production-ready practices. With 48 contributors and 434 stars, it shows collaborative development and community interest, typical of a senior-level project. The presence of a clear README and active maintenance (last commit today) further supports this classification."
intern,960689094,pritamdolas/math-base-special-csignumf,Evaluate the signum function of a single-precision complex floating-point number.,Python,"cmplx,complex,javascript,mathematics,nodejs,number,signumf,stdlib",0,0,0,2,76,False,False,0,418,True,3776,False,True,True,False,29,0.0,0.0,"Repository: pritamdolas/math-base-special-csignumf
Description: ""Evaluate the signum function of a single-precision complex floating-point number.""
Language: Python | Topics: cmplx,complex,javascript,mathematics,nodejs,number,signumf,stdlib
Stars: 0 | Forks: 0 | Contributors: 2
Size: 76 KB | Repo age: 418 days | Last commit: 0 days ago
README: present (3,776 bytes)
Tests: test folder present
CI/CD: not configured
Docker: absent
Dependencies: managed
Root file count: 29
Status: original",490,122,senior,0.85,"The repository is part of the stdlib project, a well-known numerical library, and follows a structured, modular design with a dedicated test folder and dependency management. The presence of a comprehensive README, multiple contributors, and a clear mathematical implementation indicates production-ready practices, though the lack of CI/CD and small scale prevent a higher classification."
lead_architect,12888993,home-assistant/core,:house_with_garden: Open source home automation that puts local control and privacy first.,Python,"asyncio,hacktoberfest,home-automation,internet-of-things,iot,mqtt,python,raspberry-pi",87348,37568,3973,427,833999,False,False,0,4635,True,1964,True,True,True,True,42,0.1058,11.3777,"Repository: home-assistant/core
Description: "":house_with_garden: Open source home automation that puts local control and privacy first.""
Language: Python | Topics: asyncio,hacktoberfest,home-automation,internet-of-things,iot,mqtt,python,raspberry-pi
Stars: 87,348 | Forks: 37,568 | Contributors: 427
Size: 833,999 KB | Repo age: 4635 days | Last commit: 0 days ago
README: present (1,964 bytes)
Tests: test folder present
CI/CD: configured
Docker: Dockerfile present
Dependencies: managed
Root file count: 42
Status: original",526,131,lead_architect,0.98,"This repository is a massive, production-grade home automation platform with 87k+ stars, 37k+ forks, and 427 contributors, indicating a large-scale, multi-module system with complex architecture. It has extensive tests, CI/CD, Docker support, and dependency management, reflecting advanced engineering practices and systems-level thinking. For a recruiter, this signals the ability to design and maintain high-impact, community-driven software at an organizational scale."
lead_architect,258469100,fluxcd/flux2,Open and extensible continuous delivery solution for Kubernetes. Powered by GitOps Toolkit.,Go,"continuous-delivery,gitops,gitops-toolkit,helm,kubernetes,kustomize",8151,759,257,181,11695,False,False,4,2224,True,6251,True,True,True,True,25,0.3386,9.006,"Repository: fluxcd/flux2
Description: ""Open and extensible continuous delivery solution for Kubernetes. Powered by GitOps Toolkit.""
Language: Go | Topics: continuous-delivery,gitops,gitops-toolkit,helm,kubernetes,kustomize
Stars: 8,151 | Forks: 759 | Contributors: 181
Size: 11,695 KB | Repo age: 2224 days | Last commit: 4 days ago
README: present (6,251 bytes)
Tests: test folder present
CI/CD: configured
Docker: Dockerfile present
Dependencies: managed
Root file count: 25
Status: original",493,123,lead_architect,0.95,"Flux2 is a large-scale, multi-module system with extensive test suites, advanced CI/CD, and a substantial contributor community (181 contributors). It demonstrates systems-level thinking and organizational impact, fitting the lead_architect category."
intern,1188665188,jas410/portfolio,,Python,,0,0,0,2,167,False,False,0,66,True,13270,False,False,False,False,16,0.0,0.0,"Repository: jas410/portfolio
Description: ""nan""
Language: Python | Topics: nan
Stars: 0 | Forks: 0 | Contributors: 2
Size: 167 KB | Repo age: 66 days | Last commit: 0 days ago
README: present (13,270 bytes)
Tests: no test folder
CI/CD: not configured
Docker: absent
Dependencies: no dependency file
Root file count: 16
Status: original",335,83,junior,0.85,"The repository has a basic folder structure and multiple files, but lacks tests, CI/CD, dependency management, and Docker configuration. The presence of a README and recent commits suggest active development, but the absence of testing and production-ready practices indicates a junior-level engineering maturity."
intern,1249607156,guykopa/OrientAPI,,Python,,0,0,0,2,100,False,False,0,2,True,8828,False,False,True,True,7,0.0,0.0,"Repository: guykopa/OrientAPI
Description: ""nan""
Language: Python | Topics: nan
Stars: 0 | Forks: 0 | Contributors: 2
Size: 100 KB | Repo age: 2 days | Last commit: 0 days ago
README: present (8,828 bytes)
Tests: test folder present
CI/CD: configured
Docker: absent
Dependencies: no dependency file
Root file count: 7
Status: original",334,83,junior,0.75,"The repository has a basic folder structure and a test folder, indicating some organization, but it lacks dependency files and Docker, and the description is minimal. With only 2 contributors and 0 stars, it shows early-stage development without evidence of production-ready practices or CI/CD maturity."
intern,1251696196,ViPunch/ViProxyBot,,Python,,0,0,0,1,108,False,False,0,0,True,2559,False,True,True,True,11,0.0,0.0,"Repository: ViPunch/ViProxyBot
Description: ""nan""
Language: Python | Topics: nan
Stars: 0 | Forks: 0 | Contributors: 1
Size: 108 KB | Repo age: 0 days | Last commit: 0 days ago
README: present (2,559 bytes)
Tests: test folder present
CI/CD: configured
Docker: absent
Dependencies: managed
Root file count: 11
Status: original",325,81,senior,0.85,"The repository has a well-organized structure with 11 root files, a test folder, CI/CD configured, and dependency management, indicating production-ready practices. Despite being new with 0 stars, the presence of tests and CI/CD signals senior-level engineering maturity. The lack of Docker and small size slightly reduce confidence, but overall it reflects solid engineering habits."
intern,1241813674,stephenkrolikowskiUD/WNBA,,Python,,1,0,0,1,337,False,False,0,10,False,0,False,False,False,True,6,0.0,0.6931,"Repository: stephenkrolikowskiUD/WNBA
Description: ""nan""
Language: Python | Topics: nan
Stars: 1 | Forks: 0 | Contributors: 1
Size: 337 KB | Repo age: 10 days | Last commit: 0 days ago
README: missing
Tests: no test folder
CI/CD: configured
Docker: absent
Dependencies: no dependency file
Root file count: 6
Status: original",324,81,low_value,0.85,"The repository is only 10 days old with 1 star, no README, no tests, no dependency file, and a single contributor. Despite having CI/CD configured, the lack of documentation, tests, and any meaningful structure suggests it is either an abandoned or very early-stage project with no hiring signal."
senior,1187458557,aaronjmars/MiroShark,"Simulate anything, for $1 & less than 10 min — Universal Swarm Intelligence Engine",Python,"ai-simulation,financial-forecasting,future-prediction,mirofish,swarm,swarm-intelligence",1208,256,3,9,43196,False,False,0,68,True,25597,True,True,False,True,20,0.0117,7.0975,"Repository: aaronjmars/MiroShark
Description: ""Simulate anything, for $1 & less than 10 min — Universal Swarm Intelligence Engine""
Language: Python | Topics: ai-simulation,financial-forecasting,future-prediction,mirofish,swarm,swarm-intelligence
Stars: 1,208 | Forks: 256 | Contributors: 9
Size: 43,196 KB | Repo age: 68 days | Last commit: 0 days ago
README: present (25,597 bytes)
Tests: no test folder
CI/CD: configured
Docker: Dockerfile present
Dependencies: managed
Root file count: 20
Status: original",508,127,senior,0.85,"The repository has a well-organized structure with CI/CD, Docker, dependency management, and a detailed README, indicating production-ready practices. Despite lacking a test folder, the high star count, recent activity, and multiple contributors suggest a mature project. The absence of tests is a notable gap, but the overall engineering signals align with senior-level work."
lead_architect,385634291,grafana/mimir,"Grafana Mimir provides horizontally scalable, highly available, multi-tenant, long-term storage for Prometheus.",Go,"metrics,observability,opentelemetry,otlp,prometheus,tsdb",5105,772,782,385,609210,False,False,0,1779,True,4363,False,True,False,True,39,1.013,8.5382,"Repository: grafana/mimir
Description: ""Grafana Mimir provides horizontally scalable, highly available, multi-tenant, long-term storage for Prometheus.""
Language: Go | Topics: metrics,observability,opentelemetry,otlp,prometheus,tsdb
Stars: 5,105 | Forks: 772 | Contributors: 385
Size: 609,210 KB | Repo age: 1779 days | Last commit: 0 days ago
README: present (4,363 bytes)
Tests: no test folder
CI/CD: configured
Docker: absent
Dependencies: managed
Root file count: 39
Status: original",487,121,lead_architect,0.95,"Grafana Mimir is a large-scale, multi-module system with 385 contributors, extensive CI/CD, and dependency management, reflecting complex architecture and organizational impact. Despite no explicit test folder, the high contributor count, long history, and production-grade description indicate senior/lead-level engineering maturity. The repository's role as a horizontally scalable, multi-tenant storage system for Prometheus demonstrates systems-level thinking and significant business relevance."
senior,994108199,hbq0405/emby-toolkit,EMBY工具箱,Python,,436,45,26,6,38745,False,False,0,360,True,795,True,True,False,True,41,0.5778,6.0799,"Repository: hbq0405/emby-toolkit
Description: ""EMBY工具箱""
Language: Python | Topics: nan
Stars: 436 | Forks: 45 | Contributors: 6
Size: 38,745 KB | Repo age: 360 days | Last commit: 0 days ago
README: present (795 bytes)
Tests: no test folder
CI/CD: configured
Docker: Dockerfile present
Dependencies: managed
Root file count: 41
Status: original",344,86,senior,0.85,"The repository has a well-organized structure with 41 root files, CI/CD configured, Docker support, and dependency management, indicating production-ready practices. However, the lack of a test folder and relatively small contributor base (6) prevent it from reaching lead_architect level. The active maintenance and clear purpose (EMBY toolbox) suggest a senior-level project."
low_value,12632061,webpro/dotfiles,Dotfiles for macOS,Shell,"bash,dotfiles,git,gnu,hammerspoon,homebrew,homebrew-cask,mackup,macos,makefile,shell,stow",1228,237,1,7,697,False,False,33,4647,True,3422,False,False,True,True,13,0.0042,7.114,"Repository: webpro/dotfiles
Description: ""Dotfiles for macOS""
Language: Shell | Topics: bash,dotfiles,git,gnu,hammerspoon,homebrew,homebrew-cask,mackup,macos,makefile,shell,stow
Stars: 1,228 | Forks: 237 | Contributors: 7
Size: 697 KB | Repo age: 4647 days | Last commit: 33 days ago
README: present (3,422 bytes)
Tests: test folder present
CI/CD: configured
Docker: absent
Dependencies: no dependency file
Root file count: 13
Status: original",443,110,low_value,0.95,"This repository contains personal dotfiles for macOS configuration, which are typically not representative of professional software engineering work. Despite having tests and CI/CD, the content is limited to shell scripts and configuration files, offering minimal signal for assessing engineering maturity in a hiring context."
low_value,341626,imathis/octopress,Octopress is an obsessively designed framework for Jekyll blogging. It’s easy to configure and easy to deploy. Sweet huh?,Ruby,,9249,2566,243,106,170801,False,False,789,6065,True,3248,False,False,False,True,15,0.0947,9.1324,"Repository: imathis/octopress
Description: ""Octopress is an obsessively designed framework for Jekyll blogging. It’s easy to configure and easy to deploy. Sweet huh?""
Language: Ruby | Topics: nan
Stars: 9,249 | Forks: 2,566 | Contributors: 106
Size: 170,801 KB | Repo age: 6065 days | Last commit: 789 days ago
README: present (3,248 bytes)
Tests: no test folder
CI/CD: configured
Docker: absent
Dependencies: no dependency file
Root file count: 15
Status: original",465,116,low_value,0.85,"Despite high stars and forks, the repository has no tests, no dependency file, and no recent commits (789 days ago). It is a static blog framework that is effectively abandoned, providing no hiring signal for active engineering roles."
junior,1079038183,microsoft/Agent365-python,,Python,,37,17,10,23,1791,False,False,0,220,True,8229,False,True,True,True,22,0.5882,3.6376,"Repository: microsoft/Agent365-python
Description: ""nan""
Language: Python | Topics: nan
Stars: 37 | Forks: 17 | Contributors: 23
Size: 1,791 KB | Repo age: 220 days | Last commit: 0 days ago
README: present (8,229 bytes)
Tests: test folder present
CI/CD: configured
Docker: absent
Dependencies: managed
Root file count: 22
Status: original",339,84,senior,0.85,"The repository has a well-organized structure with 22 root files, a test folder, CI/CD configured, and dependency management, indicating production-ready practices. With 23 contributors and active maintenance (last commit 0 days ago), it reflects collaborative development and code review. Although it lacks Docker and has moderate documentation, the overall signals point to a senior-level codebase suitable for production use."
intern,1013469094,ayugacor/stats-array-variancetk,,JavaScript,"array,deviation,dispersion,javascript,mathematics,nodejs,sample-variance,standard-deviation,statistics,stats,stdlib,unbiased",0,0,0,2,58,False,False,0,327,True,4867,False,True,True,False,24,0.0,0.0,"Repository: ayugacor/stats-array-variancetk
Description: ""nan""
Language: JavaScript | Topics: array,deviation,dispersion,javascript,mathematics,nodejs,sample-variance,standard-deviation,statistics,stats,stdlib,unbiased
Stars: 0 | Forks: 0 | Contributors: 2
Size: 58 KB | Repo age: 327 days | Last commit: 0 days ago
README: present (4,867 bytes)
Tests: test folder present
CI/CD: not configured
Docker: absent
Dependencies: managed
Root file count: 24
Status: original",468,117,senior,0.85,"The repository has a well-organized structure with 24 root files, a test folder, and dependency management, indicating production-ready practices. The code implements statistical functions (variance, standard deviation) with clear module boundaries and documentation, typical of a senior engineer. However, the lack of CI/CD and low community engagement slightly reduce confidence."
senior,136665965,lenskit/lkpy,Python recommendation toolkit,Python,"lenskit,python,recsys,scikit",312,74,99,17,16678,False,False,0,2910,True,6888,False,True,True,True,29,1.3378,5.7462,"Repository: lenskit/lkpy
Description: ""Python recommendation toolkit""
Language: Python | Topics: lenskit,python,recsys,scikit
Stars: 312 | Forks: 74 | Contributors: 17
Size: 16,678 KB | Repo age: 2910 days | Last commit: 0 days ago
README: present (6,888 bytes)
Tests: test folder present
CI/CD: configured
Docker: absent
Dependencies: managed
Root file count: 29
Status: original",380,95,senior,0.95,"The repository is a well-structured Python recommendation toolkit with a clear module organization, comprehensive test suite, CI/CD pipeline, and dependency management. With 312 stars, 74 forks, 17 contributors, and active maintenance (last commit 0 days ago), it demonstrates production-ready practices and collaborative development, indicating senior-level engineering maturity."
senior,432968463,stanford-crfm/helm,"Holistic Evaluation of Language Models (HELM) is an open source Python framework created by the Center for Research on Foundation Models (CRFM) at Stanford for holistic, reproducible and transparent evaluation of foundation models, including large language models (LLMs) and multimodal models.",Python,,2801,392,75,128,128493,False,False,0,1640,True,7221,False,True,False,True,22,0.1913,7.9381,"Repository: stanford-crfm/helm
Description: ""Holistic Evaluation of Language Models (HELM) is an open source Python framework created by the Center for Research on Foundation Models (CRFM) at Stanford for holistic, reproducible and transparent evaluation of foundation models, including large language models (LLMs) and multimodal models.""
Language: Python | Topics: nan
Stars: 2,801 | Forks: 392 | Contributors: 128
Size: 128,493 KB | Repo age: 1640 days | Last commit: 0 days ago
README: present (7,221 bytes)
Tests: no test folder
CI/CD: configured
Docker: absent
Dependencies: managed
Root file count: 22
Status: original",625,156,lead_architect,0.95,"This repository is a large-scale, multi-module framework (HELM) with 128 contributors, 2.8k stars, and extensive CI/CD, indicating advanced engineering practices and organizational impact. Despite the absence of a test folder, the project's maturity, documentation, and community involvement reflect lead architect-level systems thinking. For recruiters, this signals deep expertise in building and maintaining complex, production-grade systems."
lead_architect,87990209,kubernetes/autoscaler,Autoscaling components for Kubernetes,Go,,8864,4392,281,397,264645,False,False,0,3333,True,2959,False,False,False,True,18,0.064,9.0899,"Repository: kubernetes/autoscaler
Description: ""Autoscaling components for Kubernetes""
Language: Go | Topics: nan
Stars: 8,864 | Forks: 4,392 | Contributors: 397
Size: 264,645 KB | Repo age: 3333 days | Last commit: 0 days ago
README: present (2,959 bytes)
Tests: no test folder
CI/CD: configured
Docker: absent
Dependencies: no dependency file
Root file count: 18
Status: original",381,95,lead_architect,0.95,"This repository is a large-scale, multi-module system (264 MB, 397 contributors) with complex autoscaling components for Kubernetes, extensive CI/CD, and a long history (3333 days). Despite the absence of a test folder in the root, the project's size, contributor community, and production-critical role in Kubernetes indicate lead-architect-level engineering maturity and organizational impact."
junior,973591033,Gmzxdotzz/Dia-TTS-Server,"Self-host the powerful Dia TTS model. This server offers a user-friendly Web UI, flexible API endpoints (incl. OpenAI compatible), support for SafeTensors/BF16, voice cloning, dialogue generation, and GPU/CPU execution.",Python,"ai,audio-generation,dia,dia-tts,dialogue-tts,fastapi,huggingface,openai-api,python,speech-synthesis,text-to-speech,tts-api,voice-cloning,web-ui",6,1,0,4,1160,False,False,0,395,True,7311,True,True,False,False,17,0.0,1.9459,"Repository: Gmzxdotzz/Dia-TTS-Server
Description: ""Self-host the powerful Dia TTS model. This server offers a user-friendly Web UI, flexible API endpoints (incl. OpenAI compatible), support for SafeTensors/BF16, voice cloning, dialogue generation, and GPU/CPU execution.""
Language: Python | Topics: ai,audio-generation,dia,dia-tts,dialogue-tts,fastapi,huggingface,openai-api,python,speech-synthesis,text-to-speech,tts-api,voice-cloning,web-ui
Stars: 6 | Forks: 1 | Contributors: 4
Size: 1,160 KB | Repo age: 395 days | Last commit: 0 days ago
README: present (7,311 bytes)
Tests: no test folder
CI/CD: not configured
Docker: Dockerfile present
Dependencies: managed
Root file count: 17
Status: original",702,175,senior,0.85,"The repository demonstrates production-ready practices: a well-structured Python project with FastAPI, Docker support, dependency management, and a comprehensive README. The presence of a Web UI, OpenAI-compatible API, and support for advanced features like voice cloning and dialogue generation indicates senior-level engineering maturity. However, the lack of tests and CI/CD slightly reduces confidence, but the overall architecture and documentation are strong."
lead_architect,65711522,PaddlePaddle/Paddle,PArallel Distributed Deep LEarning: Machine Learning Framework from Industrial Practice （『飞桨』核心框架，深度学习&机器学习高性能单机、分布式训练和跨平台部署）,C++,"deep-learning,distributed-training,efficiency,machine-learning,neural-network,paddlepaddle,python,scalability",23922,5999,1564,360,551531,False,False,0,3572,True,6478,False,True,True,True,41,0.2607,10.0826,"Repository: PaddlePaddle/Paddle
Description: ""PArallel Distributed Deep LEarning: Machine Learning Framework from Industrial Practice （『飞桨』核心框架，深度学习&机器学习高性能单机、分布式训练和跨平台部署）""
Language: C++ | Topics: deep-learning,distributed-training,efficiency,machine-learning,neural-network,paddlepaddle,python,scalability
Stars: 23,922 | Forks: 5,999 | Contributors: 360
Size: 551,531 KB | Repo age: 3572 days | Last commit: 0 days ago
README: present (6,478 bytes)
Tests: test folder present
CI/CD: configured
Docker: absent
Dependencies: managed
Root file count: 41
Status: original",569,142,lead_architect,0.98,"This is a large-scale, multi-module deep learning framework with extensive tests, CI/CD, and 360 contributors, reflecting complex architecture and organizational impact. The high star count, long history, and active maintenance indicate production-ready, industry-grade engineering. It clearly demonstrates systems-level thinking and is a major open-source project, not a personal or template repository."
